INDEX,11FI05101,11FC05031,11FC05032,11FC05033,11FC05034,11FC05035,11FC05036,11FC05041,11FC05042,11FC05043,11FC05044,11FC05045,11FC05046,11TI05001,11TI05002,11TI05003,11TI05004,11TI05005,11TI05006,11TI05011,11TI05012,11TI05013,11TI05014,11TI05015,11TI05016,11TI05044,11TC05000
11/29/2015 11:00,52106.09375,8783.371094,8290.033203,8821.238281,8611.880859,8432.183594,8865.996094,4268.369629,4461.731445,4353.45166,4269.126465,4313.987793,4333.849609,606.3654175,611.3825073,615.725769,607.2802124,612.2736206,618.2857666,830.9250183,838.4723969,834.6790161,835.4276581,837.0501862,836.5558929,1016.486694,837.7143555
11/29/2015 11:20,52163.05078,8764.350586,8286.854492,8836.283203,8577.204102,8416.519531,8874.990234,4278.558594,4472.216309,4358.563965,4262.720215,4324.902832,4299.722168,606.8272095,611.6591187,616.6829834,607.2160034,612.9367065,618.3198853,831.6359253,836.1563568,835.7581024,834.8957977,837.7842712,840.9897308,1017.179901,837.8468018
11/29/2015 11:40,52190.04688,8787.266602,8340.03418,8869.268555,8572.524414,8398.051758,8891.59375,4271.979492,4461.42041,4350.494629,4259.898438,4296.229004,4330.932129,606.9622192,611.7566528,616.8112183,607.1991577,613.1918945,618.2988892,830.8675842,838.9510651,835.9633179,837.4602966,835.4128265,836.3613586,1016.730194,837.9711304
11/29/2015 12:00,52195.87109,8771.678711,8299.853516,8883.541016,8597.480469,8383.889648,8887.913086,4289.84082,4472.458496,4370.212402,4264.75,4342.138184,4317.259277,606.8170166,611.6653442,616.9394531,607.182251,613.4471436,618.277832,830.2924347,836.4942169,838.8770905,837.4202728,834.9161377,836.5278015,1017.5784,838.0731812
11/29/2015 12:20,52193.82813,8784.361328,8300.12793,8845.50293,8592.822266,8386.769531,8891.246094,4296.787598,4457.196777,4365.254395,4272.147461,4328.942871,4323.250488,606.7368774,611.5986938,616.8768311,606.8671265,613.4285889,617.8647461,832.0368195,835.5670776,836.0176239,839.101059,836.2243347,836.8065796,1016.145996,838.1751709
11/29/2015 12:40,52152.73047,8798.458984,8262.587891,8834.173828,8594.931641,8410.118164,8888.639648,4298.321289,4464.208008,4364.773438,4275.906738,4319.764648,4306.361816,606.7796021,611.5597534,616.4916382,606.5369873,613.1103516,617.4489136,830.9596558,836.306839,834.1492157,836.0841675,839.7734375,839.0343933,1015.605042,838.0553589
11/29/2015 13:00,52125.1875,8781.335938,8292.623047,8835.167969,8582.666016,8411.160156,8893.328125,4285.848633,4467.834473,4361.186035,4268.230469,4322.005371,4304.506836,606.8222656,611.520874,616.2385864,606.4196167,612.7921753,617.3607788,830.2753906,837.2130737,836.9438629,837.1816559,835.697998,837.3371124,1018.016083,837.3305664
11/29/2015 13:20,52182.13281,8755.880859,8294.173828,8847.256836,8604.854492,8433.056641,8849.048828,4264.046387,4457.449707,4369.814941,4283.493652,4302.986328,4320.574707,606.8447266,611.4491577,616.5254517,606.3870239,612.7283325,617.4505005,831.6530151,838.5864105,837.8833771,837.5283966,835.1780701,836.2492523,1016.746155,837.5461426
11/29/2015 13:40,52227.64063,8782.844727,8305.879883,8797.640625,8597.71875,8457.303711,8892.43457,4278.439941,4457.155762,4357.577637,4278.043945,4323.080566,4321.325684,606.8292236,611.3406982,616.7445068,606.5966797,612.9419556,618.0958252,832.4402008,836.8382721,833.7584229,834.1715088,838.1159363,840.5498657,1018.529053,838.0162964
11/29/2015 14:00,52193.14453,8786.509766,8302.393555,8801.064453,8548.342773,8430.387695,8908.769531,4280.026367,4452.274414,4356.05127,4291.649902,4331.379395,4309.612305,606.8137817,611.2322388,616.270874,606.8062744,613.0488892,617.930481,830.5656128,835.6696625,833.4180298,835.493103,838.9487,839.6733093,1017.673798,837.8873291
11/29/2015 14:20,52190.92969,8771.447266,8304.850586,8807.992188,8531.28125,8449.286133,8894.985352,4295.29834,4463.625488,4380.125,4283.372559,4322.077148,4331.065918,606.791687,611.4195557,615.7971802,606.8565674,612.8132324,617.3762817,830.7561493,835.7097931,837.3134613,837.6438751,837.3630219,834.8968201,1016.06427,837.7583008
11/29/2015 14:40,52254.36719,8745.248047,8340.320313,8838.505859,8571.120117,8443.53125,8896.944336,4291.062988,4433.071777,4365.248047,4275.89209,4319.679199,4282.201172,606.7614136,611.6567383,615.4389038,606.7259521,612.5776367,616.9876099,830.2612305,839.1582794,837.2632446,837.8356171,836.1898041,835.8322754,1017.39505,837.6693115
11/29/2015 15:00,52228.50781,8721.769531,8275.098633,8794.936523,8609.236328,8434.756836,8939.276367,4292.790527,4447.549316,4359.833984,4277.164063,4316.071289,4298.419434,606.7312012,611.7905273,616.2351685,606.5952759,612.5321045,616.7290039,831.8996582,837.7589722,837.1531372,834.8271332,835.9434052,835.7749939,1015.66803,837.581604
11/29/2015 15:20,52217.94531,8766.792969,8297.643555,8813.503906,8555.301758,8430.568359,8926.131836,4276.997559,4481.940918,4361.325684,4267.920898,4326.326172,4336.871094,606.7076416,611.5983887,616.1226196,606.6295776,612.6065063,616.7443237,830.4389648,836.3098297,834.9316406,836.9020233,837.9290161,838.4441223,1015.669067,837.8897705
11/29/2015 15:40,52262.90234,8769.333984,8261.023438,8840.021484,8648.992188,8421.116211,8940.023438,4282.475586,4481.351074,4365.062988,4255.029297,4330.666992,4307.901367,606.6923218,611.40625,615.9787598,606.6674805,612.6809082,616.9335327,832.6904907,837.0723267,834.4088287,835.390152,836.4010925,838.431427,1016.802856,838.6269531
11/29/2015 16:00,52264.71094,8827.928711,8352.023438,8808.988281,8509.679688,8427.03418,8943.948242,4293.364258,4474.124512,4347.60791,4269.520996,4344.16748,4330.327148,606.6769409,610.946106,615.7323608,606.7053833,612.4584961,617.0745239,833.9066315,837.9029083,834.4130249,835.9114075,837.0544891,839.1482849,1015.450134,838.3737183
11/29/2015 16:20,52192.37891,8806.316406,8335.392578,8816.749023,8539.973633,8458.350586,8935.480469,4271.817871,4444.532715,4368.859375,4268.657715,4318.662598,4322.408691,607.1608276,610.4447021,614.8242188,607.1329956,612.1723633,617.0063477,829.744339,835.9065247,833.70578,833.0740662,837.3221741,837.1986237,1016.695221,837.213623
11/29/2015 16:40,52199.76172,8766.390625,8295.329102,8842.370117,8562.105469,8387.668945,8907.079102,4275.65332,4478.807617,4344.521484,4264.338867,4293.455078,4316.698242,607.2340698,610.8187866,615.5222168,607.1592407,611.8757935,617.0142822,831.0836487,838.4605103,836.0749969,837.6125183,837.1570435,835.859314,1016.658295,838.4389648
11/29/2015 17:00,52207.45313,8802.723633,8331.84668,8827.429688,8588.594727,8457.049805,8888.182617,4282.559082,4459.697754,4339.5625,4258.226074,4339.650391,4307.598633,607.1078491,611.0075684,615.362915,607.1664429,611.8412476,617.0388794,830.6151428,836.253479,834.4766693,835.3673096,837.7383423,841.3003235,1016.006256,838.4967651
11/29/2015 17:20,52207.94141,8798.546875,8305.599609,8823.268555,8549.691406,8445.952148,8908.294922,4273.287109,4450.273438,4346.487305,4272.745605,4322.277344,4319.82666,607.1813354,611.0892334,615.1480713,607.2380981,612.050415,617.1401978,829.7172852,835.6159515,835.3154297,837.3023987,835.3146667,835.6473236,1016.192139,837.5261841
11/29/2015 17:40,52165.54297,8756.007813,8272.118164,8773.140625,8601.063477,8448.988281,8922.847656,4298.109375,4455.428711,4360.220703,4282.986328,4338.530762,4330.793457,607.7443848,611.5455933,616.1334229,607.270813,612.3536377,617.5111084,830.3972168,834.320755,835.409668,837.9520721,840.0874786,841.2709961,1016.343414,837.9636841
11/29/2015 18:00,52207.25,8767.364258,8282.975586,8821.608398,8584.870117,8449.949219,8906.322266,4283.322754,4455.90332,4343.783691,4264.496094,4310.971191,4302.765137,608.1899414,612.4417725,617.0155029,607.2598267,612.6567993,617.409729,835.256012,839.1261139,832.9954376,835.8837433,836.4672546,837.0007172,1014.926056,838.2092896
11/29/2015 18:20,52145.38281,8750.893555,8264.586914,8793.799805,8546.570313,8438.02832,8935.748047,4280.85791,4456.464355,4346.171875,4246.409668,4330.007324,4310.655273,607.5014038,611.1529541,615.8347168,606.7559204,611.9379272,616.5127563,832.4354248,838.2994232,833.5010529,834.9712524,838.0915833,838.4538879,1015.637177,837.6928101
11/29/2015 18:40,52150.74609,8793.84668,8293.49707,8814.47168,8564.429688,8451.871094,8893.686523,4284.28125,4478.652344,4365.422852,4276.708008,4321.27832,4309.248535,606.8128662,609.7926025,614.6539917,606.1516724,611.0840454,615.6157837,831.6843109,836.3415375,836.3130646,836.7676239,835.1021729,833.8305054,1016.690826,837.4210815
11/29/2015 19:00,52171.51563,8825.902344,8270.013672,8780.086914,8530.125,8408.904297,8904.117188,4289.323242,4473.912109,4370.811035,4271.123047,4321.013184,4347.59375,607.0969238,610.2918091,614.9605103,606.447937,612.0456543,617.0800781,830.9788055,836.5083466,835.8469391,836.4434052,836.6218872,837.7458038,1017.275818,837.5430298
11/29/2015 19:20,52223.95313,8833.976563,8278.370117,8783.56543,8555.379883,8459.417969,8935.960938,4286.557129,4477.226563,4357.440918,4263.283691,4307.744629,4313.970215,607.1358032,611.0570679,615.3513184,607.0886841,612.2774048,617.3183594,830.4567566,837.2077026,836.7297668,837.2584991,836.6845551,838.0420837,1016.381683,837.9522095
11/29/2015 19:40,52243.24219,8765.797852,8308.628906,8808.269531,8578.871094,8433.820313,8892.216797,4291.631348,4460.623047,4361.410645,4276.229492,4314.20166,4312.066895,607.1998291,611.4112549,615.6813965,607.1954346,612.4215088,617.5545654,830.0124512,836.4322968,834.5494843,836.7795868,837.8468323,837.9149933,1016.635193,837.7702637
11/29/2015 20:00,52231.59766,8817.342773,8290.81543,8813.113281,8624.429688,8439.737305,8922.963867,4292.142578,4472.496094,4343.073242,4279.630371,4315.992188,4311.410645,607.4318848,611.7654419,616.0114746,606.9572144,612.4794312,617.7907715,829.4657593,832.9017944,832.9854279,834.5487518,839.3361511,842.1041565,1015.816223,837.7146606
11/29/2015 20:20,52161.07422,8794.683594,8267.37207,8806.30957,8556.375,8432.632813,8905.387695,4286.735352,4481.567871,4347.788574,4141.668457,4342.056152,4307.445801,607.6639404,611.8411255,615.9325562,606.7189941,612.5374146,617.6688843,830.6616058,836.3213806,833.510849,836.6099091,838.4702911,839.7855225,1016.680145,837.9550781
11/29/2015 20:40,52213.15234,8822.164063,8260.396484,8800.605469,8592.810547,8452.738281,8907.78418,4290.239258,4446.106445,4334.23877,4256.276367,4318.403809,4328.128906,607.8050537,611.7993164,615.7433472,606.524231,612.7182617,617.5467529,829.6968384,835.9568481,833.6912231,833.9705353,838.2779083,841.3445435,1016.717041,837.8034668
11/29/2015 21:00,52202.95703,8809.917969,8276.760742,8799.748047,8617.764648,8453.133789,8900.412109,4296.243652,4452.42627,4375.313965,4271.578125,4306.491211,4325.246094,607.7398682,611.7574463,615.5541382,606.3574829,612.9030151,617.4246216,829.4963074,839.1607666,837.5401459,835.163681,835.5274353,839.3502502,1016.158447,837.6274414
11/29/2015 21:20,52156.07422,8775.124023,8268.516602,8802.904297,8598.274414,8435.845703,8911.891602,4271.297363,4457.961914,4358.840332,4275.10791,4327.680664,4313.271973,607.6746216,611.5341797,615.598999,606.7787476,612.9616699,617.5997314,830.1586761,837.9349976,837.4927521,837.8137665,835.0248566,833.2337036,1017.730865,837.4746704
11/29/2015 21:40,52161.39063,8784.736328,8293.707031,8824.489258,8603.176758,8419.430664,8909.200195,4289.8125,4472.755371,4361.77832,4265.128418,4312.355957,4330.79248,607.6187134,611.2349243,615.7064209,607.137085,612.5681763,617.5647583,831.6092377,838.7941742,835.5369568,832.9731445,836.2266693,839.4796753,1016.366913,837.9815674
11/29/2015 22:00,52185.89063,8814.652344,8303.438477,8800.472656,8557.800781,8456.412109,8933.522461,4276.259277,4450.040039,4354.302246,4293.838867,4340.527344,4307.215332,607.5837402,610.93573,615.8137817,607.1211548,612.0593872,617.2650757,831.8428497,835.5133667,834.7422485,836.7937317,838.2774811,837.5483246,1017.10498,837.7095337
11/29/2015 22:20,52157.73047,8793.300781,8276.157227,8819.775391,8568.823242,8448.637695,8893.563477,4277.000488,4448.231445,4355.398438,4270.807617,4310.608398,4336.3125,607.5488281,610.7826538,615.8719482,607.1052246,612.1401367,616.965332,831.3335724,837.69104,838.5540771,839.0125275,834.2494965,833.2431641,1017.457611,837.5299683
11/29/2015 22:40,52154.01953,8805.943359,8281.18457,8858.416016,8618.625,8414.726563,8895.974609,4288.936035,4477.839355,4375.943359,4256.069824,4319.877441,4304.28125,607.8095093,610.7689209,616.0356445,606.9957886,612.5441895,617.0800171,828.427597,835.3221283,834.1397705,838.1856995,838.6513062,839.1785889,1017.271942,837.3943481
11/29/2015 23:00,52181.44531,8758.876953,8290.538086,8812.94043,8573.654297,8445.428711,8946.407227,4273.76709,4482.844238,4377.069336,4286.698242,4333.112305,4316.688477,608.2747803,611.0278931,616.293457,606.8285522,612.9482422,617.4244385,830.4586945,837.8951416,835.3471222,834.0684357,837.1695404,838.4889221,1017.538055,837.6885986
11/29/2015 23:20,52159.01172,8789.103516,8305.681641,8818.016602,8586.791992,8413.040039,8938.168945,4298.475586,4464.802734,4360.76709,4283.645508,4308.256836,4308.969238,608.1437378,611.2869263,616.5512695,606.8078613,613.1260376,617.7688599,830.9084778,839.0606232,836.6313171,835.6252441,837.0622253,837.3916321,1016.856415,837.8731689
11/29/2015 23:40,52148.07813,8756.755859,8306.742188,8841.206055,8561.120117,8381.890625,8898.052734,4296.301758,4483.844727,4346.210449,4279.592773,4319.586426,4303.507813,607.8319702,611.4226685,616.7330322,606.7879028,613.1807251,617.9724121,831.37146,836.5378418,836.1550598,837.8639374,836.1409912,835.6553955,1018.216675,837.6088867
11/30/2015 0:00,52139.6875,8784.482422,8300.892578,8857.134766,8575.450195,8390.192383,8867.818359,4299.277832,4465.34375,4353.61084,4270.296387,4332.65918,4313.384277,607.5202026,611.5540161,616.8544922,606.7357788,613.2354126,618.0984497,830.073349,836.2099457,836.3991394,834.8985901,835.7639313,837.4488373,1017.43573,837.3927612
11/30/2015 0:20,52192.97266,8799.817383,8312.167969,8827.12207,8588.898438,8436.222656,8886.65625,4285.32666,4473.740723,4354.233398,4298.811523,4314.61084,4319.353027,607.6234131,611.7746582,616.9073486,607.0515137,613.5081787,618.2245483,831.2976532,837.5223389,834.3104858,836.9777832,836.3901215,836.607254,1018.497711,837.6688232
11/30/2015 0:40,52163.71484,8792.107422,8297.543945,8800.138672,8608.71875,8378.264648,8863.869141,4292.407227,4469.875977,4346.827637,4281.472168,4299.952148,4313.329102,607.7850342,612.0141602,616.9413452,607.4071655,613.8012695,618.1586304,830.2989502,836.1367188,834.8199768,835.8415833,837.5188904,840.3797913,1016.20874,837.9448242
11/30/2015 1:00,52190.70313,8797.008789,8296.40918,8812.624023,8605.612305,8377.579102,8887.834961,4270.077148,4477.751953,4360.386719,4265.523926,4314.007324,4323.926758,607.9466553,611.8892212,616.4802246,607.0942993,613.6177979,617.9058838,831.1790161,836.5378876,834.0196533,834.8755493,839.1174774,839.5428619,1015.287384,838.2312622
11/30/2015 1:20,52195,8798.925781,8282.048828,8803.68457,8607.836914,8437.335938,8922.454102,4291.708984,4470.21582,4341.916992,4300.577637,4332.116699,4302.920898,607.7682495,611.5615234,615.7879639,606.4138794,613.1474609,617.081604,830.8345795,838.6952057,838.1139526,837.3917847,835.2073669,837.1628571,1015.344116,838.590271
11/30/2015 1:40,52194.95313,8785.727539,8253.041016,8803.750977,8564.441406,8454.173828,8925.663086,4285.757813,4468.435059,4359.095703,4252.508301,4312.164551,4316.110352,607.5423584,611.2338257,615.1815186,606.5595703,612.8261719,616.460083,829.4277344,834.8309784,833.5431366,836.2319336,838.8228149,840.3652802,1017.609985,838.6174927
11/30/2015 2:00,52157.19922,8778.884766,8292.899414,8831.061523,8576.53418,8447.588867,8903.654297,4277.127441,4467.419922,4358.831055,4284.892578,4336.516602,4327.929688,607.3164673,611.2782593,615.4485474,606.7052612,612.7209473,616.7913208,832.1216431,837.1970215,837.1543884,835.1182404,835.1303558,836.0375824,1017.484344,838.4771118
11/30/2015 2:20,52169.13672,8798.951172,8313.105469,8852.421875,8577.058594,8458.067383,8866.726563,4299.009766,4449.668945,4355.719238,4272.661133,4317.272461,4303.491211,607.1981812,611.5290527,616.0213013,606.8510132,612.8293457,617.416687,831.4721832,836.6315155,835.9987946,834.1628876,836.7273407,838.4359894,1017.742584,838.1446533
11/30/2015 2:40,52158.66797,8799.433594,8292.518555,8848.392578,8574.573242,8402.310547,8894.055664,4287.041016,4468.458496,4372.127441,4274.724609,4316.571777,4325.440918,607.0947876,611.7798462,616.5838623,607.0007324,613.1901855,618.0419922,829.9437561,836.8111572,836.8255157,836.6218109,836.4305573,837.6454468,1017.002441,838.0842896
11/30/2015 3:00,52118.51953,8797.632813,8297.354492,8853.094727,8619.987305,8407.961914,8855.041992,4290.875977,4455.335938,4365.375,4270.403809,4329.09668,4351.432617,607.1088867,611.8820801,617.1464233,607.1504517,613.5510254,618.2919312,829.8843384,836.659317,835.0388489,838.6773224,837.258728,837.1896057,1017.694672,838.0463257
11/30/2015 3:20,52146.29297,8804.263672,8274.646484,8866.374023,8617.108398,8360.092773,8863.40332,4295.824707,4466.313965,4368.246094,4255.212891,4327.364258,4288.583984,607.5583496,611.9021606,617.1546631,607.2527466,613.677063,618.4265137,831.8591614,837.914505,836.4129028,835.8649597,835.6234741,837.8357239,1017.486877,838.0083008
11/30/2015 3:40,52136.125,8803.311523,8271.677734,8825.248047,8599.341797,8440.330078,8915.813477,4299.692383,4458.112305,4347.493652,4278.202148,4324.077148,4329.561523,607.7266846,611.8460083,616.9000244,607.3233032,613.5266113,618.242981,829.3799438,837.0520935,837.656189,838.5484924,837.5132294,835.9920959,1019.047272,838.0499878
11/30/2015 4:00,52172.16406,8777.161133,8229.200195,8813.597656,8627.125,8454.142578,8900.53418,4287.214355,4483.693848,4368.893066,4262.295898,4306.178223,4304.983887,607.6004639,611.7302246,616.6516724,607.3095703,613.3760986,617.7506714,831.048996,836.4293365,835.3145752,835.6362457,837.2550659,838.9046783,1015.347473,838.0982056
11/30/2015 4:20,52116.23438,8778.541016,8245.754883,8818.922852,8581.124023,8408.510742,8901.484375,4278.055176,4464.317383,4356.668945,4279.20752,4344.306641,4330.677734,607.4742432,611.6144409,616.4976196,607.2519531,613.2532959,617.2583618,831.8833771,837.3465729,832.9037628,833.5304871,838.1871948,840.3574829,1016.24408,838.1463623
11/30/2015 4:40,52159.89844,8792.683594,8260.626953,8811.611328,8539.056641,8394.573242,8918.672852,4286.407715,4455.793457,4361.90332,4278.305176,4312.415527,4305.656738,607.4363403,611.5737305,616.3435669,607.194397,613.1628418,616.9533691,830.4321442,837.6493988,835.5003052,835.634964,837.3147125,839.1051331,1014.797516,838.1934204
11/30/2015 5:00,52131.36719,8770.695313,8277.850586,8829.216797,8569.489258,8401.001953,8928.603516,4290.819824,4476.515137,4373.978027,4276.462402,4325.503418,4326.696777,607.4906616,611.5914307,616.2629395,607.1820679,613.0723877,616.8295898,831.0007019,837.2459106,834.2948303,835.2402496,837.3888855,838.9984589,1016.462982,838.2404175
11/30/2015 5:20,52123.75781,8787.367188,8293.302734,8836.30957,8552.956055,8439.1875,8955.723633,4271.058105,4470.522461,4366.194336,4274.202637,4323.631348,4315.442871,607.5449219,611.6091309,616.453064,607.1932983,612.9684448,616.7058105,830.6479492,835.7228546,834.7255096,835.7406921,838.3508911,841.2870026,1015.243805,838.2874146
11/30/2015 5:40,52132.89453,8771.373047,8276.181641,8823.077148,8566.919922,8441.707031,8927.935547,4283.995117,4466.977539,4353.29248,4265.588867,4315.010742,4314.565918,607.5184326,611.7598877,616.6432495,607.2731323,612.8568115,616.8488159,829.9430695,836.1321106,837.2585297,838.6554565,835.1266937,835.4752045,1015.880676,838.3439941
11/30/2015 6:00,52183.57813,8777.023438,8290.03418,8834.865234,8588.489258,8397.875,8943.606445,4281.365234,4465.284668,4362.904297,4275.068359,4309.36084,4317.916016,607.4078979,612.0136719,616.8720703,607.5259399,613.0895386,617.2489624,830.8109589,838.8457642,837.162674,837.002533,834.6487885,834.8345337,1017.294891,838.4013062
11/30/2015 6:20,52127.39453,8715.105469,8313.289063,8854.341797,8559.634766,8407.125,8982.938477,4287.995605,4438.547363,4363.154785,4257.77832,4341.995605,4324.90332,607.2973633,612.2674561,617.1426392,607.7786865,613.5118408,617.6209106,830.3477173,836.3660431,837.7378998,839.177887,836.5310364,838.9282227,1016.830353,838.3577271
11/30/2015 6:40,52135.16797,8729.082031,8309.707031,8841.890625,8595.544922,8439.144531,8951.580078,4289.791504,4494.358887,4361.784668,4279.043457,4323.281738,4313.463867,607.1817627,611.9904785,617.3079834,607.2985229,613.1051636,617.3699341,832.0184784,839.0011597,835.182312,834.9389801,837.0612793,836.6700897,1015.682404,838.243042
11/30/2015 7:00,52179.94141,8725.145508,8329.299805,8856.412109,8553.575195,8429.827148,8908.276367,4288.882324,4475.973145,4365.720215,4280.192871,4317.240234,4322.526855,607.0610962,611.4595947,616.791626,606.8961182,612.8889771,617.2492065,831.3435211,836.6129761,835.7335205,835.654068,836.7579346,839.1391296,1018.417053,838.1283569
11/30/2015 7:20,52173.14063,8702.506836,8308.350586,8841.732422,8543.545898,8444.65332,8944.755859,4295.599121,4455.07959,4363.100586,4282.555176,4337.995605,4313.515625,606.9403687,611.4397583,616.9671631,607.5778198,613.4454346,617.428772,830.761322,833.0340729,831.9791565,838.7059174,839.8609009,839.1330109,1017.640839,838.3756104
11/30/2015 7:40,52197.46094,8718.354492,8322.990234,8856.017578,8594.804688,8423.723633,8926.705078,4274.537109,4461.525391,4349.123047,4268.129395,4320.369141,4326.780762,606.6126709,611.4198608,617.1427612,607.9143066,614.0019531,617.6083374,832.73172,837.7302551,837.3990936,836.9926453,835.7849426,833.9195251,1017.124176,838.8761597
11/30/2015 8:00,52048.90234,8735.238281,8315.232422,8882.546875,8555.068359,8413.648438,8906.132813,4285.585938,4475.658691,4366.614746,4272.645996,4326.466797,4298.595215,606.5114746,611.5220947,617.2988281,607.6630249,613.836731,617.8059082,830.488205,835.5568848,836.0511322,836.551178,836.1583099,837.4643097,1014.747131,837.8723145
11/30/2015 8:20,52160.5,8723.732422,8307.251953,8857.410156,8567.441406,8411.180664,8907.262695,4271.898926,4442.333008,4373.937012,4271.762207,4313.467773,4302.479004,606.7487183,611.8685303,617.2536621,607.4680786,613.4442749,618.0446777,831.934845,836.963974,835.940033,839.2966156,836.4779816,836.8106842,1017.742218,837.703186
11/30/2015 8:40,52234.20313,8750.601563,8291.991211,8847.089844,8608.194336,8412.655273,8895.219727,4287.003906,4456.909668,4385.050293,4257.987793,4312.389648,4307.150391,606.9859009,612.2149658,616.9498291,607.3621826,613.3687744,618.2833862,831.0595398,837.0880127,835.9390106,837.9902954,835.5745697,837.7169342,1017.520294,837.8138428
11/30/2015 9:00,52248.21875,8758.899414,8301.914063,8853.916992,8586.763672,8351.666992,8931.424805,4281.623047,4464.934082,4351.441406,4286.230469,4329.376953,4317.230469,606.8964844,612.4326172,616.6459961,607.2562256,613.293335,618.3964233,831.5403442,837.7142639,836.6353455,834.9989471,836.7853241,838.683136,1018.240509,837.7941895
11/30/2015 9:20,52179.66406,8735.492188,8297.737305,8906.583008,8577.25,8422.819336,8932.617188,4275.710449,4476.95166,4361.061035,4264.24707,4330.416992,4299.182129,606.3843384,612.3936157,616.640625,607.2398071,613.1455078,618.2229004,830.6461182,836.7727509,834.007309,836.563797,837.3470459,838.998703,1017.142334,837.7278442
11/30/2015 9:40,52136.01563,8760.018555,8231.511719,8845.124023,8524.051758,8453.80957,8940.399414,4256.998535,4445.511719,4376.040039,4268.219727,4313.312988,4313.961426,605.9422607,611.2738037,616.8388062,606.5728149,612.821167,617.5484619,827.9874268,832.757843,831.7346497,834.3730316,840.0787506,840.2388,1017.022247,837.1654663
11/30/2015 10:00,52032.87891,8699.895508,8260.399414,8814.204102,8555.301758,8482.492188,8926.671875,4256.516113,4442.57373,4374.97168,4264.075684,4310.410645,4305.429199,608.4028931,613.8029175,618.7684937,608.2039185,613.9685059,617.635376,831.0922089,837.7112732,837.6972046,839.1858215,837.2883148,836.4575195,1017.953247,839.2765503
11/30/2015 10:20,52195.64063,8718.904297,8270.59668,8883.572266,8549.93457,8458.722656,8955.970703,4287.174805,4482.594727,4371.33252,4265.11377,4320.995605,4316.645508,606.8738403,611.8933716,617.281189,606.3163452,612.385498,617.4596558,830.9479828,838.4460449,835.7649231,833.5637054,839.5251617,841.1369629,1017.269104,839.0379028
11/30/2015 10:40,52215.75781,8745.955078,8271.282227,8846.071289,8593.672852,8465.325195,8934.376953,4320.637207,4484.521973,4384.506836,4309.766113,4338.260742,4326.806641,606.133667,611.3748779,616.8778687,606.9192505,612.5491943,617.0620728,830.241684,836.9253235,833.8408661,835.623291,837.3039856,837.9554443,1016.472504,837.6494751
11/30/2015 11:00,52226.26563,8730.865234,8277.214844,8835.183594,8592.021484,8469.979492,8984.868164,4306.29541,4459.444824,4354.692871,4266.726074,4324.314453,4325.81543,606.5407715,611.8435059,616.7687378,606.8100586,612.9486084,616.904541,829.5756989,836.2592163,835.0879364,837.2947998,838.8726654,839.9206696,1017.498535,837.7470093
11/30/2015 11:20,52236.48828,8704.231445,8250.501953,8804.757813,8555.631836,8440.40625,8960.654297,4281.806152,4483.436035,4362.286621,4266.348145,4325.461914,4308.893066,606.947876,612.3121948,616.8197021,607.4185791,612.9572144,616.9656372,832.3619995,837.7544708,834.2903595,834.0153503,836.6787262,837.8591156,1017.82547,837.8512573
11/30/2015 11:40,52231.02734,8746.605469,8258.068359,8823.714844,8572.811523,8467.37207,8984.90332,4271.641602,4466.717285,4364.586914,4272.330566,4321.455078,4324.521973,607.0266113,612.0985107,616.84375,607.571167,612.8468018,617.0267944,829.8519592,835.9719086,835.5936584,837.177887,837.7193146,839.1594696,1018.076111,837.8846436
11/30/2015 12:00,52252.47266,8704.509766,8278.767578,8828.473633,8641.966797,8462.827148,8886.59082,4292.104004,4485.869141,4347.703125,4262.15332,4334.588867,4317.838379,606.1865845,611.8320923,616.6986084,606.6118774,612.2889404,617.1785889,830.897522,836.5618744,835.1957092,837.9683075,838.8879547,837.5997314,1016.390594,837.8951416
11/30/2015 12:20,52233.71094,8714.260742,8280.058594,8800.844727,8612.865234,8416.180664,8896.021484,4272.72168,4451.752441,4371.522949,4288.431641,4324.659668,4323.165527,605.3465576,611.5657349,616.5534668,605.6526489,611.7310181,617.0604858,832.7634735,837.514328,835.6354523,835.5958557,836.4722595,838.7583923,1017.164093,838.0855713
11/30/2015 12:40,52220.21484,8690.408203,8248.99707,8822.620117,8593.40332,8450.861328,8934.916992,4290.812012,4486.624512,4358.108398,4278.445313,4328.416016,4332.386719,604.9933472,610.7735596,616.4158936,605.1495361,611.3015747,616.394043,829.8485413,836.7425079,836.4769287,836.3023376,836.1385345,837.7209473,1016.53183,838.2922363
11/30/2015 13:00,52109.17188,8665.233398,8235.041992,8831.291992,8571.911133,8412.954102,8942.224609,4239.129883,4448.735352,4317.005859,4270.463867,4309.266113,4301.584473,604.8557129,610.060791,616.1792603,605.6275635,610.9669189,615.7078247,830.011673,833.3866425,833.3547668,835.9067993,836.1114349,836.4507446,1018.759064,836.2730103
11/30/2015 13:20,52246.97656,8711.040039,8278.245117,8809.285156,8538.947266,8511.620117,8989.545898,4268.246582,4485.073242,4368.311523,4249.655762,4322.287109,4300.662109,607.2670898,612.9678955,618.4730225,607.7539063,613.3602295,617.3445435,834.1013489,838.5073547,835.2373657,836.6059265,840.6007996,840.820755,1017.299774,839.1587524
